radiant_win,duration,pre_game_duration,match_id,match_seq_num,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,cluster,first_blood_time,game_mode,radiant_score,dire_score,player_slot,team_number,team_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,level,net_worth,aghanims_scepter,aghanims_shard,moonshard,hero_damage,tower_damage,hero_healing,gold_spent,isRadiant,win,lose,total_gold,total_xp,kills_per_min,kda
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,2,0,2,30,206,180,0,108,254,0,0,0,0,1441,1,7,8,43,10,592,1707,24,12154,0,0,0,13347,0,2803,10055,TRUE,0,1,11622,33514,0.050933786078098474,1.13
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,3,0,3,14,94,279,214,127,1,232,113,43,31,1157,4,8,10,25,1,819,2011,26,14261,0,0,0,22856,0,0,11730,TRUE,0,1,16079,39482,0.2037351443123939,1.56
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,4,0,4,114,210,40,44,50,252,168,216,0,0,0,6,8,5,15,0,715,1755,25,13881,0,0,0,19151,393,0,12695,TRUE,0,1,14037,34456,0.30560271646859083,1.22
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,128,1,0,52,50,96,273,121,28,232,0,0,0,290,7,8,12,51,1,1067,2306,27,20697,0,0,0,27775,4303,0,18715,FALSE,1,0,20948,45274,0.35653650254668934,2.11
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,129,1,1,69,50,127,119,114,108,273,0,249,0,288,13,0,12,89,7,1682,3427,30,32175,0,1,0,34573,7708,0,31990,FALSE,1,0,33023,67283,0.6621392190152802,25
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,130,1,2,6,75,63,36,170,263,139,0,0,0,0,6,5,10,31,0,900,2358,27,17899,0,0,0,22887,4846,0,14740,FALSE,1,0,17670,46295,0.30560271646859083,2.67
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,131,1,3,9,75,263,0,0,158,247,0,0,0,0,1,4,15,28,1,726,1895,25,14713,0,0,0,8090,1667,0,14620,FALSE,1,0,14253,37205,0.050933786078098474,3.2
FALSE,1178,60,7752631948,6528207958,6,1974,3,63,381,79,23,21,37,132,1,4,93,11,52,249,252,143,48,0,0,0,297,10,4,8,24,0,1047,2673,28,20506,0,1,0,23808,1968,0,19255,FALSE,1,0,20556,52479,0.5093378607809848,3.6
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,0,0,0,75,534,96,40,77,249,180,0,0,0,573,3,9,11,48,1,791,1958,28,20140,0,1,0,19814,225,0,18030,TRUE,0,1,20645,51103,0.11494252873563218,1.4
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,1,0,1,15,5,116,180,32,156,147,0,0,0,950,7,8,11,71,5,888,1643,26,22553,0,1,0,14653,208,0,20940,TRUE,0,1,23176,42882,0.2681992337164751,2
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,2,0,2,64,254,180,40,277,108,166,0,0,0,288,2,9,15,42,1,620,1728,27,15737,0,0,0,21101,87,0,15995,TRUE,0,1,16182,45100,0.076628352,1.7
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,3,0,3,104,141,50,277,1,127,6,0,0,0,309,13,7,8,120,5,1126,1856,27,24742,1,1,0,36676,31,5432,24125,TRUE,0,1,29388,48441,0.49808429118773945,2.63
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,4,0,4,44,145,208,156,0,63,168,0,0,0,355,11,6,6,106,4,965,1430,25,24950,0,0,0,18692,2511,0,21745,TRUE,0,1,25186,37323,0.421455939,2.43
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,128,1,0,21,250,135,48,156,108,166,0,0,0,288,5,8,9,90,9,1037,2019,28,27035,0,0,0,21628,2267,0,26865,FALSE,1,0,27065,52695,0.19157088122605362,1.56
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,129,1,1,37,180,108,218,110,48,4206,0,0,0,300,1,13,16,31,0,802,1867,27,21022,0,1,0,16050,4331,796,14990,FALSE,1,0,20932,48728,0.038314176245210725,1.21
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,130,1,2,93,208,249,30,123,220,135,0,0,0,309,31,4,5,100,3,2232,3468,30,55390,1,1,1,66301,16760,0,44420,FALSE,1,0,58255,90514,1.1877394636015326,7.2
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,131,1,3,53,108,98,152,0,29,123,0,0,0,1076,1,8,15,98,0,1051,2157,28,27871,0,0,0,12621,10211,306,16325,FALSE,1,0,27431,56297,0.038314176245210725,1.78
FALSE,1566,60,7752631949,6528258410,0,1846,0,63,214,0,23,37,39,132,1,4,51,180,127,242,114,256,160,0,0,0,0,0,5,25,46,0,916,2509,30,25379,0,1,0,15886,561,0,21380,FALSE,1,0,23907,65484,,4.17
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,0,0,0,4,50,208,158,116,156,108,0,0,0,825,11,8,49,319,3,685,840,25,27836,0,0,0,34461,3329,0,29520,TRUE,1,0,30539,37450,0.2467289719626168,6.67
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,1,0,1,17,119,116,98,77,63,1806,41,0,0,309,17,9,29,217,6,622,1058,27,25846,0,0,0,36737,7752,212,22610,TRUE,1,0,27730,47169,0.38130841121495324,4.6
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,2,0,2,2,116,114,600,50,119,273,127,0,0,825,30,9,19,318,1,780,1248,28,31850,0,1,0,64172,7023,0,32315,TRUE,1,0,34775,55640,0.6728971962616822,4.9
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,3,0,3,79,36,232,180,0,108,235,0,0,0,675,5,9,51,60,0,426,815,25,18207,0,1,0,25137,2375,8798,15135,TRUE,1,0,18992,36335,0.11214953271028037,5.6
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,4,0,4,40,90,21,218,231,23,102,16,188,0,676,8,7,50,77,1,449,813,25,17982,0,1,0,30092,3754,15297,16945,TRUE,1,0,20017,36246,0.17943925233644858,7.25
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,128,1,0,37,180,59,108,61,110,254,0,0,0,675,11,10,22,112,2,438,669,23,16378,0,1,0,42954,1258,2600,16680,FALSE,0,1,19527,29826,0.2467289719626168,3
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,129,1,1,72,176,100,188,0,180,218,0,0,0,573,3,17,16,126,0,322,414,18,11795,0,1,0,22873,41,0,12595,FALSE,0,1,14355,18457,0.06728972,1.06
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,130,1,2,43,119,116,180,692,77,36,0,0,0,574,10,15,17,181,1,477,628,22,17306,0,1,0,37054,2178,0,17175,FALSE,0,1,21266,27998,0.22429906542056074,1.69
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,131,1,3,67,147,127,63,75,137,160,0,0,0,376,8,11,14,345,4,595,912,26,22091,0,1,0,31244,0,0,19895,FALSE,0,1,26527,40660,0.17943925233644858,1.83
TRUE,2675,90,7752631950,6528257033,1846,256,63,48,121,0,22,72,42,132,1,4,7,50,36,1,116,21,73,23,22,0,364,10,19,15,144,4,415,739,24,14432,0,1,0,32652,1023,0,13345,FALSE,0,1,18502,32947,0.22429906542056074,1.25
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,0,0,0,54,151,147,50,108,137,112,0,0,0,574,13,8,26,330,44,704,1282,28,29142,0,1,0,40157,11873,4395,29160,TRUE,1,0,29755,54185,0.3075709779179811,4.33
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,1,0,1,40,267,218,102,100,90,231,0,0,0,300,13,10,30,121,0,514,749,24,18791,0,1,0,28715,1280,2912,19585,TRUE,1,0,21725,31657,0.3075709779179811,3.91
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,2,0,2,110,29,119,100,40,36,123,216,0,0,949,9,10,34,141,7,489,881,25,19217,0,1,0,23423,1387,5762,16050,TRUE,1,0,20668,37236,0.21293375394321767,3.91
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,3,0,3,35,75,1097,158,63,603,65,0,75,16,309,20,11,24,237,7,675,956,26,26421,0,0,0,38538,10610,0,26405,TRUE,1,0,28530,40406,0.47318611987381703,3.67
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,4,0,4,106,123,1466,100,41,235,48,23,21,22,300,14,4,22,314,11,688,1206,28,27853,0,1,0,28900,2249,0,27515,TRUE,1,0,29079,50973,0.3312302839116719,7.2
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,128,1,0,88,232,204,37,180,0,39,0,0,0,574,10,19,12,25,0,377,861,25,13603,0,0,0,23414,0,0,13630,FALSE,0,1,15934,36391,0.23659305993690852,1.1
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,129,1,1,101,180,235,206,77,108,273,0,0,0,585,16,10,6,190,5,532,796,24,19748,0,1,0,35696,97,0,19965,FALSE,0,1,22485,33644,0.37854889589905366,2
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,130,1,2,69,127,50,1,137,108,73,0,0,0,364,1,11,12,262,4,539,574,21,18403,0,1,0,20895,498,0,18095,FALSE,0,1,22781,24261,0.023659305993690854,1.08
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,131,1,3,105,232,34,235,37,180,20,0,0,0,336,6,17,19,98,5,405,487,19,12914,0,0,0,38557,135,125,12135,FALSE,0,1,17118,20583,0.14195583596214512,1.39
TRUE,2536,90,7752631951,6528257656,1974,256,63,48,181,71,22,69,43,132,1,4,93,174,116,75,108,598,63,0,0,0,309,10,12,6,252,6,512,766,24,19209,0,1,0,16026,1584,0,19430,FALSE,0,1,21640,32376,0.23659305993690852,1.23
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,0,0,0,98,48,114,178,98,127,0,0,0,0,358,8,9,11,152,2,411,478,19,14470,0,0,0,29055,1371,0,14870,TRUE,0,1,17707,20593,0.18568665377176014,1.9
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,1,0,1,1,63,147,145,181,75,139,0,0,0,1156,2,8,9,236,3,439,591,21,17825,0,0,0,11815,3174,0,16650,TRUE,0,1,18913,25462,0.046421663442940034,1.22
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,2,0,2,5,180,121,176,218,0,0,0,0,0,336,6,10,17,41,2,352,521,20,13229,0,1,0,31375,245,570,13825,TRUE,0,1,15165,22446,0.13926499032882012,2.09
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,3,0,3,53,168,29,36,1808,0,0,0,0,0,0,4,13,12,80,1,306,465,19,10518,0,0,0,15690,2473,597,9690,TRUE,0,1,13183,20033,0.092843327,1.14
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,4,0,4,35,263,63,166,247,135,55,26,0,0,571,14,7,9,284,14,578,776,24,22463,0,1,0,57812,3166,0,25105,TRUE,0,1,24902,33432,0.32495164410058025,2.88
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,128,1,0,11,116,277,108,1,48,41,0,0,0,309,13,9,8,210,5,534,797,24,22314,0,0,0,27321,11156,0,18295,FALSE,1,0,23006,34337,0.3017408123791102,2.1
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,129,1,1,7,50,116,36,114,108,141,0,0,0,2096,13,5,12,333,10,634,1027,27,26054,0,0,0,32114,2789,0,22215,FALSE,1,0,27314,44246,0.3017408123791102,4.17
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,130,1,2,44,145,63,26,168,116,181,0,0,0,309,7,11,10,139,2,384,582,21,15050,0,0,0,15792,1069,0,14705,FALSE,1,0,16544,25074,0.16247582205029013,1.42
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,131,1,3,12,250,108,147,174,692,63,0,0,0,362,8,4,10,390,0,641,952,26,27087,0,0,0,26997,6581,0,23870,FALSE,1,0,27616,41015,0.18568665377176014,3.6
FALSE,2585,90,7752631953,6528314971,6,1798,3,51,273,0,22,34,46,132,1,4,19,1808,11,1,178,63,252,0,0,0,825,5,5,18,193,8,479,705,23,19612,0,1,0,20310,7292,0,15995,FALSE,1,0,20636,30373,0.11605415860735009,3.83
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,0,0,0,58,63,77,250,236,190,114,9,0,0,297,6,10,12,24,2,889,1809,27,22615,0,1,0,21872,41,1252,20875,TRUE,0,1,22565,45918,0.23637557452396585,1.64
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,1,0,1,25,98,37,168,48,236,77,160,0,0,336,7,11,8,78,0,1016,1993,28,22711,0,1,0,21629,827,0,20350,TRUE,0,1,25789,50588,0.2757715036112935,1.25
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,2,0,2,44,116,1808,168,63,145,156,0,0,0,1156,4,12,7,107,7,928,1850,27,25373,0,1,0,21462,130,0,23640,TRUE,0,1,23555,46959,0.15758371634931057,0.85
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,3,0,3,31,123,254,232,108,931,0,0,0,0,1160,4,7,14,38,7,866,1834,27,21447,0,1,0,16435,0,0,20590,TRUE,0,1,21981,46553,0.15758371634931057,2.25
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,4,0,4,90,204,244,96,48,73,232,0,0,0,573,4,8,9,43,1,774,1765,27,19784,0,0,0,16834,425,1488,18935,TRUE,0,1,19646,44801,0.15758371634931057,1.44
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,128,1,0,17,1806,63,116,250,119,247,36,0,41,571,10,5,15,104,5,1421,2735,30,36089,0,1,0,33307,7941,0,31855,FALSE,1,0,36069,69423,0.3939592908732764,4.17
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,129,1,1,71,180,152,127,135,235,247,0,0,0,1157,4,8,27,45,4,1038,2087,28,26456,0,0,0,18884,1898,0,23245,FALSE,1,0,26347,52975,0.15758371634931057,3.44
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,130,1,2,4,160,158,117,112,154,116,2094,0,50,2096,21,4,12,89,8,1699,3196,30,43208,1,1,0,32179,5954,0,35475,FALSE,1,0,43126,81125,0.8273145108338805,6.6
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,131,1,3,70,1,50,116,208,145,135,0,0,0,0,10,6,9,49,7,1149,2270,29,29199,0,1,0,25994,1360,0,25245,FALSE,1,0,29165,57620,0.3939592908732764,2.71
FALSE,1523,60,7752631954,6528263446,0,1974,0,63,182,175,23,27,48,132,1,4,7,141,1,110,235,180,108,0,0,0,1168,3,5,25,107,0,1184,2709,30,26932,0,1,0,31879,4247,0,24690,FALSE,1,0,30053,68763,0.11818778726198292,4.67
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,0,0,0,67,137,75,170,127,1122,63,0,0,0,2193,3,2,4,50,7,791,1014,16,11909,0,0,0,9570,0,0,12095,TRUE,0,1,12062,15463,0.19672131147540983,2.33
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,1,0,1,85,231,44,36,218,0,0,0,0,0,0,3,4,3,14,0,585,725,14,5644,0,0,0,7581,0,915,6025,TRUE,0,1,8921,11056,0.19672131147540983,1.2
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,2,0,2,58,55,63,236,34,98,139,14,0,0,0,3,7,2,16,0,1057,1457,20,16502,0,0,0,12360,0,696,14715,TRUE,0,1,16119,22219,0.19672131147540983,0.63
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,3,0,3,126,63,11,44,73,0,0,0,0,0,0,1,3,0,15,2,343,324,9,2099,0,0,0,1438,0,0,2095,TRUE,0,1,5230,4941,0.06557377,0.25
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,4,0,4,111,16,1107,16,232,41,596,44,0,0,0,1,8,7,16,1,601,714,14,6669,0,0,0,6534,0,0,6830,TRUE,0,1,9165,10888,0.06557377,0.89
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,128,1,0,137,50,112,252,53,0,0,0,0,0,1124,6,2,6,37,0,782,1116,17,12352,0,0,0,7259,2105,125,12315,FALSE,1,0,11925,17019,0.39344262295081966,4
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,129,1,1,11,100,1,259,41,48,116,0,0,0,1076,10,1,4,54,7,1089,1422,20,16912,0,0,0,17122,1133,0,14750,FALSE,1,0,16607,21685,0.6557377049180327,7
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,130,1,2,74,65,77,29,1,108,1125,0,0,0,1167,2,2,11,52,0,855,1410,20,13437,0,1,0,7973,976,0,12935,FALSE,1,0,13038,21502,0.13114754098360656,4.33
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,131,1,3,14,232,214,1,38,114,0,0,0,0,1124,5,3,7,18,1,766,1369,19,11846,0,0,0,11895,649,0,11260,FALSE,1,0,11681,20877,0.32786885245901637,3
FALSE,915,60,7752631956,6528216049,1990,1983,51,63,273,4,23,11,24,132,1,4,21,36,50,166,108,485,7,0,0,0,1076,1,3,9,31,0,696,1039,17,11075,0,0,0,6360,2352,125,11155,FALSE,1,0,10614,15844,0.06557377,2.5
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,0,0,0,104,141,108,112,48,127,600,0,0,0,376,13,5,17,120,3,1377,1623,26,27838,0,1,0,39416,6120,1272,30130,TRUE,0,1,34333,40466,0.5213903743315508,5
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,1,0,1,26,176,254,44,29,108,1,39,0,0,950,3,6,15,15,2,685,1467,25,16882,0,1,0,12487,99,0,16975,TRUE,0,1,17079,36577,0.12032085561497326,2.57
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,2,0,2,16,180,116,119,108,52,226,0,0,0,1168,5,12,15,61,1,882,1550,26,22262,0,0,0,23714,435,0,21915,TRUE,0,1,21991,38646,0.20053475935828877,1.54
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,3,0,3,87,102,232,0,231,108,36,0,0,0,946,2,6,15,26,1,667,1373,24,16662,0,1,0,14242,185,1617,16165,TRUE,0,1,16630,34233,0.080213904,2.43
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,4,0,4,31,180,1808,267,235,1806,0,0,0,0,573,12,6,16,31,2,987,1861,27,24894,0,1,0,33226,517,3833,21585,TRUE,0,1,24609,46400,0.48128342245989303,4
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,128,1,0,136,116,50,36,108,143,141,0,0,0,309,7,8,13,74,1,1118,2714,30,27429,0,1,0,15425,8440,3144,20790,FALSE,1,0,27875,67669,0.2807486631016043,2.22
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,129,1,1,72,123,166,141,63,116,108,0,0,0,574,4,7,16,107,2,1025,1492,25,25464,0,0,0,21850,2004,0,24970,FALSE,1,0,25556,37200,0.16042780748663102,2.5
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,130,1,2,98,1,116,119,610,273,180,0,1158,0,571,15,6,12,97,1,1434,2593,30,35820,1,0,0,40714,833,0,31690,FALSE,1,0,35754,64652,0.6016042780748663,3.86
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,131,1,3,68,206,123,180,96,36,108,0,0,0,288,8,7,14,32,0,905,1822,27,22408,0,1,0,18950,1577,18,20480,FALSE,1,0,22564,45428,0.32085561497326204,2.75
FALSE,1496,60,7752631957,6528320825,390,1798,51,63,153,75,23,35,35,132,1,4,50,168,108,36,231,232,141,0,0,0,309,1,7,19,88,19,948,1854,27,24000,0,1,0,11656,3276,8047,22915,FALSE,1,0,23636,46226,0.040106951871657755,2.5
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,0,0,0,11,277,1,143,108,277,63,0,0,0,1167,10,1,6,89,20,1275,2007,24,21437,0,0,0,13690,1928,125,20390,TRUE,1,0,21632,34052,0.5893909626719057,8
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,1,0,1,20,254,102,180,21,60,23,0,0,0,0,2,2,14,7,2,635,1494,21,10612,0,0,0,5306,765,442,10720,TRUE,1,0,10773,25348,0.11787819253438116,5.33
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,2,0,2,8,52,158,147,1,36,63,0,0,0,2096,6,2,11,104,4,1264,2143,25,21703,0,1,0,14335,4753,8444,18955,TRUE,1,0,21445,36359,0.35363457760314343,5.67
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,3,0,3,58,263,77,0,73,63,96,675,0,0,297,6,1,8,26,7,907,1635,22,15588,0,1,0,13079,2943,1575,13970,TRUE,1,0,15388,27740,0.35363457760314343,7
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,4,0,4,49,1466,1,178,147,63,73,0,0,0,288,7,0,8,84,3,1151,1916,24,19682,0,0,0,13927,7049,0,15780,TRUE,1,0,19528,32508,0.412573674,15
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,128,1,0,76,1,96,0,29,0,0,0,0,0,0,1,7,3,23,1,612,1404,21,10885,0,0,0,8365,20,0,8240,FALSE,0,1,10383,23821,0.058939096,0.5
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,129,1,1,6,249,60,29,22,0,0,0,0,0,331,0,6,2,42,3,531,1202,19,9227,0,0,0,5515,0,0,8650,FALSE,0,1,9009,20393,,0.29
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,130,1,2,37,218,36,254,180,188,0,0,0,0,589,1,8,3,17,1,655,1809,23,9378,0,1,0,15830,0,120,6090,FALSE,0,1,11113,30692,0.058939096,0.44
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,131,1,3,123,63,166,61,36,75,0,0,0,0,349,2,3,1,19,1,508,1204,19,8688,0,0,0,12071,0,192,6955,FALSE,0,1,8619,20427,0.11787819253438116,0.75
TRUE,1018,60,7752631958,6528204381,2046,260,63,51,181,173,23,31,6,132,1,4,1,63,145,147,75,0,216,0,0,0,2096,1,7,3,68,1,749,1541,22,12934,0,0,0,7330,0,0,11035,FALSE,0,1,12708,26145,0.058939096,0.5
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,0,0,0,123,176,108,96,180,259,123,0,0,0,294,4,6,16,26,1,808,2057,30,26567,0,1,0,15202,1217,0,25015,TRUE,1,0,26246,66818,0.12314007183170857,2.86
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,1,0,1,120,174,208,600,0,1466,220,0,0,0,301,5,9,27,121,2,1153,2309,30,36856,1,1,0,32561,3292,0,34840,TRUE,1,0,37453,75004,0.1539250897896357,3.2
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,2,0,2,98,600,119,96,610,692,273,220,0,0,677,19,3,19,175,5,1589,2798,30,50467,1,1,0,56926,4353,0,46620,TRUE,1,0,51616,90888,0.5849153412006157,9.5
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,3,0,3,22,48,110,235,176,610,273,0,0,0,301,15,4,26,182,0,1603,2057,30,43482,1,1,0,66323,1356,0,41680,TRUE,1,0,52070,66818,0.4617752693689071,8.2
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,4,0,4,14,1,119,176,108,48,116,235,0,0,678,3,11,21,112,3,997,1964,29,31667,0,0,0,22835,2098,0,30145,TRUE,1,0,32385,63797,0.092355054,2
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,128,1,0,26,176,235,1,48,0,273,0,0,0,300,10,12,11,91,7,1051,1663,28,29271,1,1,0,33005,316,0,29695,FALSE,0,1,34139,54019,0.3078501795792714,1.62
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,129,1,1,12,250,114,160,1097,692,147,48,0,0,1160,12,3,9,227,12,1602,2622,30,50791,1,1,0,55565,9,0,44360,FALSE,0,1,52038,85171,0.3694202154951257,5.25
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,130,1,2,20,160,1808,108,158,48,143,0,0,0,292,5,11,14,119,4,1030,2104,30,32740,0,1,0,28121,330,0,30535,FALSE,0,1,33457,68344,0.1539250897896357,1.58
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,131,1,3,86,108,180,123,232,1,96,0,0,0,2190,2,8,22,57,0,940,1743,29,25282,0,1,0,28621,0,3003,25950,FALSE,0,1,30534,56618,0.061570036,2.67
TRUE,1949,60,7752631959,6528264833,1974,0,63,0,271,255,23,46,33,132,1,4,135,168,119,252,50,0,11,0,0,0,829,3,12,16,83,0,761,1394,27,24528,1,1,0,17339,127,13509,22720,FALSE,0,1,24719,45281,0.092355054,1.46
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,0,0,0,12,108,22,36,11,75,63,19,0,0,946,2,3,2,129,7,321,287,11,8802,0,0,0,6697,0,0,8260,TRUE,0,1,8576,7667,0.074859638,1
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,1,0,1,74,22,65,36,29,23,267,44,0,20,288,3,4,2,110,11,381,490,15,9873,0,0,0,14954,25,0,8570,TRUE,0,1,10179,13091,0.11228945726762321,1
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,2,0,2,2,1,11,127,36,50,73,0,0,0,1167,2,6,0,117,3,334,482,15,8361,0,0,0,10323,0,0,7485,TRUE,0,1,8923,12877,0.074859638,0.29
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,3,0,3,103,218,214,81,40,244,17,38,19,0,290,1,8,3,30,13,199,236,10,4820,0,0,0,8798,61,184,5175,TRUE,0,1,5316,6305,0.037429819089207735,0.44
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,4,0,4,75,180,102,40,36,4206,43,4204,0,0,288,0,9,5,32,3,192,250,10,5339,0,0,0,9162,0,0,5320,TRUE,0,1,5129,6679,,0.5
FALSE,1603,90,7752631960,6528218140,4,2047,3,63,122,1,22,8,30,128,1,0,95,145,50,147,36,116,75,0,0,0,331,9,3,3,242,26,658,619,17,17479,0,0,0,10246,17668,0,15460,FALSE,1,0,17579,16537,0.33686837180286966,3
